Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
55972,Valencia Power LLC,55802,Valencia Energy Facility,NM,Valencia,CTG3,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,84.5, ,84.5,84.5, ,N, , ,IP,X, , , , ,,IPP Non-CHP,2,,NG,,,,,,,,,,,, ,,,,,,,,,N,,
55972,Valencia Power LLC,55802,Valencia Energy Facility,NM,Valencia,CTG4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,84.2, ,84.2,84.2, ,N, , ,IP,X, , , , ,,IPP Non-CHP,2,,NG,,,,,,,,,,,, ,,,,,,,,,,,
55972,Valencia Power LLC,55802,Valencia Energy Facility,NM,Valencia,CTG5,Natural Gas Fired Combined Cycle,CT,,W,X,,,,84.2, ,84.2,84.2, ,N, , ,IP,X, , , , ,,IPP Non-CHP,2,,NG,,,,,,,,,,,, ,,,,,,,,,,,
55972,Valencia Power LLC,55802,Valencia Energy Facility,NM,Valencia,CTG6,Natural Gas Fired Combined Cycle,CT,,S,X,,,,84.2, ,84.2,84.2, ,N, , ,IP,X, , , , ,,IPP Non-CHP,2,,NG,,,,,,,,,,,, ,,,,,,,,,,,
61903,Stanton Clean Energy LLC,55821,Curtis H Stanton Energy Center,FL,Orange,BCT,Coal Integrated Gasification Combined Cycle,CT,,J,X,,,,197.0, ,197.0,197.0, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,SGC,,,,,,,,,,,, ,,,,,,,,,Y,N,
61903,Stanton Clean Energy LLC,55821,Curtis H Stanton Energy Center,FL,Orange,BST,Coal Integrated Gasification Combined Cycle,CA,,J,Y,X,,,132.0, ,132.0,132.0, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,SGC,,,,,,,,,,,, ,,,,,,,,,Y,N,
7277,Calpine Corporation,55845,Four Mile Hill,CA,Siskiyou,1,Geothermal,ST,,S,X,X,,,49.9, ,42.0, , ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,,GEO,,,,,,,,,,,N, ,,,,,,,,,N,N,
7277,Calpine Corporation,55846,Telephone Flat,CA,Siskiyou,1,Geothermal,ST,,S,X,X,,,49.9, ,42.0,43.0, ,N, , ,CN,X, , , , ,,IPP Non-CHP,2,,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
19676,Valero Refining Co California,55852,Valero Refinery Cogeneration Unit 2,CA,Solano,GT 2,Other Gases,GT,,S,X,X,,,51.0, ,43.4,50.0, ,N, , ,IP,X, , , , ,Y,Industrial CHP,7,,OG,NG,,,,,,,,,N,, ,,,,,,,,,Y,Y,N
17698,Southwestern Electric Power Co,55869,Genova Arkansas I LLC,AR,Washington,CTG1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,185.7, ,160.0,175.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17698,Southwestern Electric Power Co,55869,Genova Arkansas I LLC,AR,Washington,CTG2,Natural Gas Fired Combined Cycle,CT,,S,X,,,,185.7, ,160.0,175.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17698,Southwestern Electric Power Co,55869,Genova Arkansas I LLC,AR,Washington,ST1,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,260.0, ,225.0,245.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
20323,"Wellhead Services, Inc",55875,Gates Peaker,CA,Fresno,GEN1,Natural Gas Fired Combustion Turbine,GT,,J,X,X,,,46.5,0.900,33.3,46.5,25.0,N, , ,RE,X,12,2001,1,2013,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,10M,,,,,,,,,,
18454,Tampa Electric Co,55893,Partnership Station,FL,Hillsborough,1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,2.9,0.850,3.0,3.0,1.0,N, , ,RE,X,5,2001,11,2015,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,10M,,,,,,,,,,
18454,Tampa Electric Co,55893,Partnership Station,FL,Hillsborough,2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,2.9,0.850,3.0,3.0,1.0,N, , ,RE,X,5,2001,11,2015,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,10M,,,,,,,,,,
54842,WM Renewable Energy LLC,55925,Ridgeview,WI,Manitowoc,GEN10,Landfill Gas,IC,,S,X,X,WE,WE,0.8,0.980,0.8,0.8,0.5,N, , ,RE,X,12,2006,9,2010,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N
54842,WM Renewable Energy LLC,55925,Ridgeview,WI,Manitowoc,GEN3,Landfill Gas,IC,,S,X,X,WE,WE,0.8,0.980,0.8,0.8,0.5,N, , ,RE,X,9,2002,11,2014,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N
54842,WM Renewable Energy LLC,55925,Ridgeview,WI,Manitowoc,GEN4,Landfill Gas,IC,,S,X,X,WE,WE,0.8,0.980,0.8,0.8,0.5,N, , ,RE,X,6,2003,11,2014,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N
54842,WM Renewable Energy LLC,55925,Ridgeview,WI,Manitowoc,GEN9,Landfill Gas,IC,,S,X,X,WE,WE,0.8,0.980,0.8,0.8,0.5,N, , ,RE,X,12,2006,6,2013,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N
14328,Pacific Gas & Electric Co.,55937,TESLA Power Project,CA,Alameda,GTG1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,188.0, ,162.0,188.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,55937,TESLA Power Project,CA,Alameda,GTG2,Natural Gas Fired Combined Cycle,CT,,S,X,,,,188.0, ,162.0,188.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,55937,TESLA Power Project,CA,Alameda,GTG3,Natural Gas Fired Combined Cycle,CT,,S,X,,,,188.0, ,162.0,188.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,55937,TESLA Power Project,CA,Alameda,GTG4,Natural Gas Fired Combined Cycle,CT,,S,X,,,,188.0, ,162.0,188.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,55937,TESLA Power Project,CA,Alameda,STG1,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,285.0, ,246.0,248.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,55937,TESLA Power Project,CA,Alameda,STG2,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,285.0, ,246.0,248.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
60789,"Essential Power Operating Company, LLC",55938,NAEA Ocean Peaking Power LLC,NJ,Ocean,OPP5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,191.5, ,149.2,191.0, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
57170,"EDF Renewable Asset Holdings, Inc.",55980,Champepaden Wind Power,MN,Murray,1,Onshore Wind Turbine,WT,,W,X,X,,,2.0, ,2.0,2.0,0.0,N, , ,RE,X,12,2001,12,2021,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,,3,,,,,,,,,,,
57170,"EDF Renewable Asset Holdings, Inc.",55981,Moulton Wind Power,MN,Murray,1,Onshore Wind Turbine,WT,,W,X,X,,,2.0, ,2.0,2.0,0.0,N, , ,RE,X,12,2001,12,2021,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,,3,,,,,,,,,,,
18125,Stillwater Utilities Authority,55987,Stillwater Water Treatment Plant,OK,Payne,6,Petroleum Liquids,IC,,S,X,X,,,2.0,0.800,2.0,2.0,0.1,N, , ,RE,X,9,2003,3,2022,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N
34691,Ormat Nevada Inc,55991,Brady,NV,Churchill,TG-1,Geothermal,ST,,W,X,X,,,9.2,0.900,7.5,9.0,7.5,N, , ,RE,X,6,1992,3,2018,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,OVER,,,,,,,,N,,
34691,Ormat Nevada Inc,55991,Brady,NV,Churchill,TG-2,Geothermal,ST,,W,X,X,,,9.2,0.900,7.5,9.0,7.5,N, , ,RE,X,6,1992,3,2018,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,OVER,,,,,,,,N,,
34691,Ormat Nevada Inc,55991,Brady,NV,Churchill,TG-3,Geothermal,ST,,W,X,X,,,8.0,0.900,6.3,7.8,6.3,N, , ,RE,X,6,1992,3,2018,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,OVER,,,,,,,,N,,
1307,Basin Electric Power Coop,55995,Minot Wind Project,ND,Ward,MWP,Onshore Wind Turbine,WT,,S,X,X,WAUEMINOTUNMINOT_WIND_RA,WAUE.BEPM.MWP,2.6, ,2.6,2.6,0.0,N, , ,RE,X,1,2003,3,2022,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,2,,,,,,,,,N,,
13815,Northwestern Wisconsin Elec Co,55998,Danbury Diesel,WI,Burnett,GT1,Petroleum Liquids,GT,,S,X,X,dpc.nweload,dpc.nweload,6.7,0.800,4.0,4.0,0.1,N, , ,RE,X,11,1981,12,2022,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,N,,
13815,Northwestern Wisconsin Elec Co,55998,Danbury Diesel,WI,Burnett,IC1,Petroleum Liquids,IC,,S,X,X,dpc.nweload,dpc.nweload,0.5,0.800,0.5,0.5,0.1,N, , ,RE,X,3,1982,12,2022,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,N,,
13815,Northwestern Wisconsin Elec Co,55998,Danbury Diesel,WI,Burnett,IC2,Petroleum Liquids,IC,,S,X,X,dpc.nweload,dpc.nweload,0.6,0.800,0.5,0.5,0.1,N, , ,RE,X,12,1966,12,2022,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,N,,
8198,City of Harrisonburg - (VA),56006,Harrisonburg Power Plant,VA,Harrisonburg City,ST-1,Natural Gas Steam Turbine,ST,,S,X,X,,,2.5,0.800,2.7,2.7,0.5,N, , ,RE,X,9,1997,6,2016,N,Electric Utility,1,X,NG,DFO,MSW,,,,,,,,N,N, ,12H,,,,,,,,,N,Y
13630,North Carolina Mun Power Agny #1,56058,"High Point, Jackson Lake",NC,Guilford,1,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,RE,X,6,2002,11,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,,,,,,,,,N,N,N
13630,North Carolina Mun Power Agny #1,56060,Gastonia Rankin Lake,NC,Gaston,1,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,RE,X,6,2002,9,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,,
13630,North Carolina Mun Power Agny #1,56061,Gastonia Duke Street,NC,Gaston,1,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,RE,X,6,2002,9,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,N,,
13630,North Carolina Mun Power Agny #1,56065,Maiden Finger Street,NC,Catawba,1,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,0.1,N, , ,RE,X,6,2002,10,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
13630,North Carolina Mun Power Agny #1,56066,Lexington Hickory Street,NC,Davidson,1,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,0.1,N, , ,RE,X,6,2002,9,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
361,Industrial Energy Applications Inc,56072,Alliant SBD 9801 Aegon Martha's Way,IA,Linn,01,Petroleum Liquids,IC,,S,X,X,,,1.1,0.800,1.0,1.0,0.1,N, , ,RE,X,8,1998,4,2012,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,,,
361,Industrial Energy Applications Inc,56074,Alliant SBD 9901 Wells Fargo,IA,Linn,01,Petroleum Liquids,IC,,W,X,X,,,1.1,0.800,1.1,1.1,0.1,N, , ,RE,X,12,2000,12,2020,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E1,Other Waste Biomass,IC,,S,X,X,,,0.8, ,0.8,0.8, ,N, , ,RE,X,2,1953,2,2008,Y,Commercial CHP,5,T,OBG,LFG,NG,DFO,,,,,,,N,N, ,1H,,,,,,,,,Y,Y
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E2,Other Waste Biomass,IC,,S,X,X,,,0.8,0.860,0.8,0.8,0.6,N, , ,RE,X,2,1953,2,2017,Y,Commercial CHP,5,T,OBG,NG,DFO,,,,,,,,N,N, ,1H,,,,,,,,Y,Y,Y
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E3,Other Waste Biomass,IC,,S,X,X,,,0.8,0.860,0.8,0.8,0.6,N, , ,RE,X,2,1953,4,2015,Y,Commercial CHP,5,T,OBG,LFG,NG,DFO,,,,,,,N,N, ,1H,,,,,,,,Y,Y,Y
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E5,Other Waste Biomass,IC,,S,X,X,,,1.8,0.870,1.8,1.8,0.9,N, , ,RE,X,3,1963,2,2017,Y,Commercial CHP,5,T,OBG,NG,DFO,,,,,,,,N,N, ,1H,,,,,,,,Y,Y,Y
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E6,Other Waste Biomass,IC,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,RE,X,3,1963,3,2008,Y,Commercial CHP,5,T,OBG,LFG,NG,DFO,,,,,,,,N, ,1H,,,,,,,,Y,Y,Y
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,2.8,0.920,2.8,2.8,2.0,N, , ,RE,X,11,1995,7,2021,Y,Commercial CHP,5,T,NG,OBG,DFO,,,,,,,,N,N, ,1H,,,,,,,,Y,Y,Y
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,2.8,0.920,2.8,2.8,2.0,N, , ,RE,X,7,1985,6,2021,Y,Commercial CHP,5,T,NG,OBG,,,,,,,,,N,N, ,1H,,,,,,,,Y,Y,N
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG3,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,2.8,0.920,2.8,2.8,2.0,N, , ,RE,X,7,1985,10,2021,Y,Commercial CHP,5,T,NG,OBG,,,,,,,,,N,N, ,1H,,,,,N,,,Y,Y,N
61369,"Kimball Wind, LLC",56106,Kimball Wind,NE,Kimball,1,Onshore Wind Turbine,WT,,S,X,X,,,10.5, ,10.5,10.5,0.0,N, , ,RE,X,10,2002,5,2017,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,N,7,,,,,,,,,N,,
55858,"Energy Developments, Inc d/b/a EDL",56113,Tessman Road,TX,Bexar,1,Landfill Gas,IC,,S,X,X,,,1.4,0.950,1.4,1.4,0.7,N, , ,RE,X,5,2003,5,2021,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
55858,"Energy Developments, Inc d/b/a EDL",56113,Tessman Road,TX,Bexar,2,Landfill Gas,IC,,S,X,X,,,1.4,0.950,1.4,1.4,0.7,N, , ,RE,X,5,2003,5,2021,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
55858,"Energy Developments, Inc d/b/a EDL",56113,Tessman Road,TX,Bexar,3,Landfill Gas,IC,,S,X,X,,,1.4,0.950,1.4,1.4,0.7,N, , ,RE,X,5,2003,5,2021,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,N
55858,"Energy Developments, Inc d/b/a EDL",56113,Tessman Road,TX,Bexar,4,Landfill Gas,IC,,S,X,X,,,1.4,0.950,1.4,1.4,0.7,N, , ,RE,X,5,2003,5,2021,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,N
55858,"Energy Developments, Inc d/b/a EDL",56113,Tessman Road,TX,Bexar,5,Landfill Gas,IC,,S,X,X,,,1.4,0.950,1.4,1.4,0.7,N, , ,RE,X,5,2003,5,2021,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,N
55858,"Energy Developments, Inc d/b/a EDL",56113,Tessman Road,TX,Bexar,6,Landfill Gas,IC,,S,X,X,,,1.4,0.950,1.4,1.4,0.7,N, , ,RE,X,5,2003,5,2021,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
55858,"Energy Developments, Inc d/b/a EDL",56113,Tessman Road,TX,Bexar,7,Landfill Gas,IC,,S,X,X,,,1.4,0.950,1.4,1.4,0.7,N, , ,RE,X,3,2015,5,2021,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,N, ,12H,,,,,,,,N,,
17543,South Carolina Public Service Authority,56121,Anderson Regional Landfill,SC,Anderson,A2,Landfill Gas,IC,,S,X,X,,,1.6,0.800,1.5,1.5,0.6,N, , ,RE,X,7,2008,1,2023,N,Electric Utility,1,X,LFG,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
17543,South Carolina Public Service Authority,56121,Anderson Regional Landfill,SC,Anderson,A3,Landfill Gas,IC,,S,X,X,,,1.6,0.800,1.5,1.5,0.6,N, , ,RE,X,7,2008,1,2023,N,Electric Utility,1,X,LFG,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
11460,City of Macon - (MO),56126,Sub 2 Generating Station,MO,Macon,1,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,1.3,N, , ,RE,X,1,2004,5,2023,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
11460,City of Macon - (MO),56126,Sub 2 Generating Station,MO,Macon,2,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,1.3,N, , ,RE,X,1,2004,5,2023,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
11460,City of Macon - (MO),56128,Sub 3 Generating Station,MO,Macon,1,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,1.3,N, , ,RE,X,11,2003,5,2023,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
11460,City of Macon - (MO),56128,Sub 3 Generating Station,MO,Macon,2,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,1.3,N, , ,RE,X,11,2003,5,2023,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
11460,City of Macon - (MO),56128,Sub 3 Generating Station,MO,Macon,3,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,1.3,N, , ,RE,X,11,2003,5,2023,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
11460,City of Macon - (MO),56128,Sub 3 Generating Station,MO,Macon,4,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,1.3,N, , ,RE,X,11,2003,5,2023,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
17543,South Carolina Public Service Authority,56130,Cornell Dubilier,SC,Pickens,1,Petroleum Liquids,IC,,S,X,X,,,2.9, , , , ,N, , ,RE,X,7,2003,5,2009,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
59496,ALLETE Clean Energy,56142,"Chanarambie Power Partners, LLC",MN,Murray,WND1,Onshore Wind Turbine,WT,,S,X,X,,,85.5, ,85.5,85.5,1.0,N, , ,RE,X,12,2003,12,2022,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,N,57,,,,,,,,,N,,
219,Alaska Power and Telephone Co,56146,False Island,AK,Prince of Wales Ketchikan,3,Petroleum Liquids,IC,,S,X,X,,,0.3, ,0.3,0.3, ,N, , ,RE,X,9,1983,9,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,
4716,Dairyland Power Coop,56149,Seven Mile Creek LFG,WI,Eau Claire,1,Landfill Gas,IC,,S,X,X,DPC.DPC,DPC.DPC,1.0,0.800,0.8,0.8,0.1,N, , ,RE,X,4,2004,5,2017,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,10M,,,,,,,,N,N,N
4716,Dairyland Power Coop,56149,Seven Mile Creek LFG,WI,Eau Claire,2,Landfill Gas,IC,,S,X,X,DPC.DPC,DPC.DPC,1.0,0.800,0.8,0.8,0.1,N, , ,RE,X,4,2004,5,2017,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,10M,,,,,,,,N,N,N
4716,Dairyland Power Coop,56149,Seven Mile Creek LFG,WI,Eau Claire,3,Landfill Gas,IC,,S,X,X,DPC.DPC,DPC.DPC,1.0,0.800,0.8,0.8,0.1,N, , ,RE,X,4,2004,5,2017,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,10M,,,,,,,,N,N,N
4716,Dairyland Power Coop,56149,Seven Mile Creek LFG,WI,Eau Claire,4,Landfill Gas,IC,,S,X,X,DPC.DPC,DPC.DPC,1.0,1.000,1.0,1.0,0.1,N, , ,RE,X,4,2008,5,2017,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,10M,,,,,,,,N,N,N
4716,Dairyland Power Coop,56149,Seven Mile Creek LFG,WI,Eau Claire,5,Landfill Gas,IC,,S,X,X,,,0.8, ,0.7,0.7, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,LFG,,,,,,,,,,,, ,,,,,,,,,,N,
5338,Dow Chemical Co,56152,Freeport Energy Center,TX,Brazoria,CTG2,Natural Gas Fired Combined Cycle,CT,,W,X,,,,180.0, ,180.0,180.0, ,N, , ,CN,X, , , , ,,Industrial CHP,7,,NG,,,,,,,,,,,, ,12H,,,,,,,,,,
59496,ALLETE Clean Energy,56153,Viking Wind Partners,MN,Murray,1,Onshore Wind Turbine,WT,,S,X,X,,,12.0, ,12.0,12.0,1.0,N, , ,RE,X,12,2003,12,2022,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,N,8,,,,,,,,,N,,
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,UT,Salt Lake,1,Conventional Steam Coal,ST,,S,X,X,,,50.0,0.800,50.0,50.0,27.0,N, , ,RE,X,1,1943,10,2016,N,Industrial CHP,7,X,BIT,NG,,,,,NG,,,,N,N, ,OVER,,N,,,N,,,N,N,N
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,UT,Salt Lake,2,Conventional Steam Coal,ST,,S,X,X,,,25.0,0.800,25.0,25.0,17.0,N, , ,RE,X,1,1943,10,2016,N,Industrial CHP,7,X,BIT,NG,,,,,NG,,,,N,N, ,OVER,,N,,,N,,,N,N,N
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,UT,Salt Lake,3,Conventional Steam Coal,ST,,S,X,X,,,25.0,0.800,25.0,25.0,17.0,N, , ,RE,X,1,1946,10,2016,N,Industrial CHP,7,X,BIT,NG,,,,,NG,,,,N,N, ,OVER,,N,,,N,,,N,N,N
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,UT,Salt Lake,4,Conventional Steam Coal,ST,,S,X,X,,,82.0,0.850,75.0,75.0,55.0,N, , ,RE,X,1,1958,12,2019,N,Industrial CHP,7,X,BIT,NG,,,,,NG,,,,N,N, ,OVER,,Y,,,Y,,,N,N,N
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,UT,Salt Lake,5CTG,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,207.9,0.950,176.9,190.2, ,N, , ,CN,X, , , , ,,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,N,N,N
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,UT,Salt Lake,MCHP,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,6.4, ,5.9,6.4, ,N, , ,CN,X, , , , ,,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,N,N,N
49840,"Waterside Power, LLC",56189,"Waterside Power, LLC",CT,Fairfield,1,Petroleum Liquids,GT,,S,X,X,,,23.2,0.850,23.2,22.7,15.0,N, , ,RE,X,6,2003,5,2004,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,,N,N
49840,"Waterside Power, LLC",56189,"Waterside Power, LLC",CT,Fairfield,2,Petroleum Liquids,GT,,S,X,X,,,23.2,0.850,23.2,22.7,15.0,N, , ,RE,X,6,2003,5,2004,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,,N,N
